ID,Exchange,RemoteName,CLLIcode,InventoryItem,Route,Size,NumDucts,SubDuct1,SubDuct2,SubDuct3,Length,ConduitType,ConduitClass,WONumber,PostingState,TaxDist,DatePlaced,DateRetired,Ducts,FCCCode,TaxID,Cost,InUse,Color,Trench,LegacyID,DrawName,Handle,Matched_Map,Matched_MapID,Matched_RecordID,CompanyCode,CompanyCodeID,WIRECENTER_Id,TaxDistrict,Name,WONum,Comment,FromJUNCTION_Id,ToJUNCTION_Id,CONDUIT,CONDUIT2,YEAR,TypeSuffix,SizeSuffix,ACADLayer,ACADBlock,ACADFileName
7958,NWCS,,,,6100,1.25,1X2,,,,142,BFOV,,,FPA,,,,,,,,,,,59910,m:\rt\nwcs\newcastle.dwg,236CD,,,,RT,,,,,,,63388,63389,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7959,NWCS,,,,,1.25,1X3,,,,756,BFOV,,,FPA,,,,,,,,,,,70169,M:\RT\NWCS\NEWCASTLE.dwg,E7299,,,,RT,,,,,,"PL. INSIDE EXIST
4"" DUCT WITH BFO288I '18",43616,43623,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
7961,NWCS,,,,9150,1.25,1X2,,,,262,BFOV,,,FPA,,,,,,,,,,,51994,m:\rt\nwcs\newcastle.dwg,265A3,,,,RT,,,,,,,60262,60265,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7963,THRM,,,,,1.25,1X1,,,,62,UD,,,FPA,,,,,,,,,,,69848,M:\RT\NWCS\NEWCASTLE.dwg,E64C3,,,,RT,,,,,,,63387,,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
7964,NWCS,,,,6000,1.25,1X2,,,,146,BFOV,,,FPA,,,,,,,,,,,59821,m:\rt\nwcs\newcastle.dwg,2490000,,,,RT,,,,,,,63368,63369,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7965,NWCS,,,,,1.25,1X3,,,,100,BFOV,,,FPA,,,,,,,,,,,51271,m:\rt\nwcs\newcastle.dwg,7E+067,,,,RT,40453,,,,,EXISTING,59978,59979,,,,,,CONDUIT,_no_Value,NEWCASTLE
7967,NWCS,,,,3450,1.25,1X3,,,,1570,BFOV,,,FPA,,,,,,,,,,,59713,m:\rt\nwcs\newcastle.dwg,B3FB,,,,RT,,,,,,,63334,63335,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7973,NWCS,,,,,,SEB,,,,80,,,,FPA,,,,,,,,,,,66901,M:\RT\NWCS\NEWCASTLE.dwg,34BDA,,,,RT,,,,,,SEB(.75),63367,,,,2016,,,CONDUIT,_no_Value,NEWCASTLE
7974,NWCS,,,,6000,1.25,1X2,,,,770,BFOV,,,FPA,,,,,,,,,,,59838,m:\rt\nwcs\newcastle.dwg,282CF,,,,RT,,,,,,,63385,63386,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7975,MDWS,,,,,,"1/2""BIP",,,,40,,,,FPA,,,,,,,,,,,40520,,,,,,RT,29503,,,,,,,,,,,,,CONDUIT,_no_Value,MIDWEST
7976,NWCS,,,,1000,1.25,1X2,,,,2068,BFOV,,,FPA,,,,,,,,,,,59500,m:\rt\nwcs\newcastle.dwg,79EE,,,,RT,,,,,,,63241,63242,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7977,NWCS,,,,6520,1.25,1X2,,,,132,BFOV,,,FPA,,,,,,,,,,,60061,m:\rt\nwcs\newcastle.dwg,23661,,,,RT,,,,,,,63417,63428,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7978,NWCS,,,,1130,1.25,1X1,,,,848,BFOV,,,FPA,,,,,,,,,,,59512,m:\rt\nwcs\newcastle.dwg,7A3F,,,,RT,,,,,,,63242,63253,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7979,NWCS,,,,1000,1.25,1X2,,,,354,BFOV,,,FPA,,,,,,,,,,,51916,m:\rt\nwcs\newcastle.dwg,1CC00,,,,RT,,,,,,,60191,60195,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7980,NWCS,,,,1100,1.25,1X3,,,,532,BFOV,,,FPA,,,,,,,,,,,51195,m:\rt\nwcs\newcastle.dwg,8420,,,,RT,40377,,,,,,59953,59954,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7983,NWCS,,,,3400,1.25,1X3,,,,310,BFOV,,,FPA,,,,,,,,,,,59645,m:\rt\nwcs\newcastle.dwg,AC89,,,,RT,,,,,,,63318,63297,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7988,NWCS,,,,6100,1.25,1X2,,,,22,BFOV,,,FPA,,,,,,,,,,,59916,m:\rt\nwcs\newcastle.dwg,23720,,,,RT,,,,,,,63394,63395,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7989,NWCS,,,,6000,1.25,1X2,,,,668,BFOV,,,FPA,,,,,,,,,,,59829,m:\rt\nwcs\newcastle.dwg,28320,,,,RT,,,,,,,63376,63377,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7990,NWCS,,,,9150,1.25,1X2,,,,1298,BFOV,,,FPA,,,,,,,,,,,51995,m:\rt\nwcs\newcastle.dwg,265A0,,,,RT,,,,,,,60264,60266,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7991,NWCS,,,,6000,1.25,1X3,,,,1172,BFOV,,,FPA,,,,,,,,,,,52010,m:\rt\nwcs\newcastle.dwg,26576,,,,RT,,,,,,,60286,60285,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7992,NWCS,,,,1000,1.25,1X3,,,,1342,BFOV,,,FPA,,,,,,,,,,,51122,m:\rt\nwcs\newcastle.dwg,9F0A,,,,RT,40304,,,,,,59922,59923,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7993,NWCS,,,,7500,1.25,1X2,,,,548,BFOV,,,FPA,,,,,,,,,,,51293,m:\rt\kayc\KAYCEE.dwg,112107,,,,RT,40475,,,,,,59985,59986,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7996,NWCS,,,,1000,1.25,1X2,,,,232,BFOV,,,FPA,,,,,,,,,,,51914,m:\rt\nwcs\newcastle.dwg,1CC0F,,,,RT,,,,,,,60192,60193,,,12,,,CONDUIT,_no_Value,NEWCASTLE
7997,NWCS,,,,1080,1.25,1X1,,,,680,BFOV,,,FPA,,,,,,,,,,,59508,m:\rt\nwcs\newcastle.dwg,7A2F,,,,RT,,,,,,,63237,63249,,,15,,,CONDUIT,_no_Value,NEWCASTLE
7998,CNTR,,,,,1.25,1X3,,,,244,BFOV,,,FPA,,,,,,,,,,,70238,M:\RT\NWCS\NEWCASTLE.dwg,E79E7,,,,RT,,,,,,,67555,67556,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
7999,NWCS,,,,3400,1.25,1X2,,,,98,BFOV,,,FPA,,,,,,,,,,,51938,m:\rt\nwcs\newcastle.dwg,1D016,,,,RT,,,,,,,60215,60216,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8001,NWCS,,,,3400,1.25,1X2,,,,472,BFOV,,,FPA,,,,,,,,,,,59630,m:\rt\nwcs\newcastle.dwg,B404,,,,RT,,,,,,,63295,63305,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8002,NWCS,,,,1100,1.25,1X3,,,,1462,BFOV,,,FPA,,,,,,,,,,,51193,m:\rt\mdws\MIDWEST.dwg,120616,,,,RT,40375,,,,,,59951,59952,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8003,NWCS,,,,9000,1.25,1X3,,,,322,BFOV,,,FPA,,,,,,,,,,,51898,m:\rt\nwcs\newcastle.dwg,21247,,,,RT,,,,,,,60301,59747,,,,,,CONDUIT,_no_Value,NEWCASTLE
8010,NWCS,,,,6540,1.25,1X2,,,,188,BFOV,,,FPA,,,,,,,,,,,60127,m:\rt\nwcs\newcastle.dwg,24530,,,,RT,,,,,,,63443,63444,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8012,NWCS,,,,9000,1.25,1X3,,,,1114,BFOV,,,FPA,,,,,,,,,,,51964,m:\rt\nwcs\newcastle.dwg,281B5,,,,RT,,,,,,,60277,60279,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8013,NWCS,,,,9060,1.25,1X2,,,,464,BFOV,,,FPA,,,,,,,,,,,51984,m:\rt\nwcs\newcastle.dwg,2658B,,,,RT,,,,,,,60278,60254,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8014,NWCS,,,,1000,1.25,1X3,,,,496,BFOV,,,FPA,,,,,,,,,,,52003,m:\rt\nwcs\newcastle.dwg,BC4A,,,,RT,,,,,,,60273,60274,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8016,CNTR,,,,,1.25,1X3,,,,322,BFOV,,,FPA,,,,,,,,,,,70237,M:\RT\NWCS\NEWCASTLE.dwg,E79E6,,,,RT,,,,,,,67554,67555,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
8018,NWCS,,,,,1.25,1X4,,,,544,BFOV,,,FPA,,,,,,,,,,,51265,m:\rt\nwcs\newcastle.dwg,9F2A,,,,RT,40447,,,,,,59972,59973,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8019,NWCS,,,,6000,1.25,1X2,,,,266,BFOV,,,FPA,,,,,,,,,,,59810,m:\rt\nwcs\newcastle.dwg,23668,,,,RT,,,,,,,63353,63358,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8020,NWCS,,,,3400,1.25,1X3,,,,526,BFOV,,,FPA,,,,,,,,,,,59642,m:\rt\nwcs\newcastle.dwg,ACA1,,,,RT,,,,,,,63315,63316,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8021,MDWS,,,,LC20020,,"4""DUCT",,,,50,,,,FPA,,,,,,,,,,,39336,,,,,,RT,28243,,,,,,,,,,98,,,CONDUIT,_no_Value,MIDWEST
8022,NWCS,,,,6000,1.25,1X3,,,,1162,BFOV,,,FPA,,,,,,,,,,,52014,m:\rt\nwcs\newcastle.dwg,BD73,,,,RT,,,,,,,60290,60288,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8023,NWCS,,,,1030,1.25,1X1,,,,1330,BFOV,,,FPA,,,,,,,,,,,51172,m:\rt\nwcs\newcastle.dwg,8490,,,,RT,40354,,,,,,59944,59945,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8024,NWCS,,,,9600,1.25,1X3,,,,4398,BFOV,,,FPA,,,,,,,,,,,59429,m:\rt\nwcs\newcastle.dwg,25619,,,,RT,,,,,,,59849,63016,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8025,NWCS,,,,,,"2""BIP",,,,125,,,,FPA,,,,,,,,,,,35230,m:\rt\nwcs\newcastle.dwg,25AEB,,,,RT,16567,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8026,HLTT,,,,HULETT WEST,1.25,1X3,,,,646,BFOV,,,FPA,,,,,,,,,,,61221,m:\rt\hltt\hulett.dwg,F08A,,,,RT,,,,,,,63567,63569,,,15,,,CONDUIT,_no_Value,HULETT
8028,NWCS,,,,3000,1.25,1X3,,,,3792,BFOV,,,FPA,,,,,,,,,,,51237,M:\RT\NWCS\NEWCASTLE.dwg,D1D1,,,,RT,40419,,,,,,59989,45472,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8029,NWCS,,,,6540,1.25,1X2,,,,468,BFOV,,,FPA,,,,,,,,,,,60126,m:\rt\nwcs\newcastle.dwg,2452B,,,,RT,,,,,,,63442,63443,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8030,NWCS,,,,3310,1.25,1X2,,,,502,BFOV,,,FPA,,,,,,,,,,,51930,m:\rt\nwcs\newcastle.dwg,1D008,,,,RT,,,,,,,60207,60208,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8031,NWCS,,,,6000,1.25,1X2,,,,278,BFOV,,,FPA,,,,,,,,,,,59826,m:\rt\nwcs\newcastle.dwg,249000000000,,,,RT,,,,,,,63373,63374,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8032,NWCS,,,,1100,1.25,1X3,,,,1626,BFOV,,,FPA,,,,,,,,,,,51194,m:\rt\mdws\MIDWEST.dwg,119B9C,,,,RT,40376,,,,,,59952,59953,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8033,NWCS,,,,1100,1.25,1X3,,,,962,BFOV,,,FPA,,,,,,,,,,,51192,m:\rt\mdws\MIDWEST.dwg,122CDB,,,,RT,40374,,,,,,59950,59951,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8034,NWCS,,,,,1.25,1X3,,,,30,BFOV,,,FPA,,,,,,,,,,,52209,m:\rt\kayc\KAYCEE.dwg,112B43,,,,RT,,,,,,2-VAC FROM HH TO PON,60157,60310,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8035,NWCS,,,,3400,1.25,1X2,,,,622,BFOV,,,FPA,,,,,,,,,,,51937,m:\rt\nwcs\newcastle.dwg,2449D,,,,RT,,,,,,,60200,60215,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8036,NWCS,,,,RL1/LC00100,1.25,I1X1,,,,186,UD,,,FPA,,,,,,,,,,,34188,m:\rt\nwcs\newcastle.dwg,57EB,,,,RT,15502,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8037,NWCS,,,,,1.5,I1X1,,,,644,UD,,,FPA,,,,,,,,,,,32456,m:\rt\nwcs\newcastle.dwg,9349,,,,RT,13559,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8039,NWCS,,,,5000,1.25,1X3,,,,80,UD,,,FPA,,,,,,,,,,,51891,m:\rt\nwcs\newcastle.dwg,1BBDC,,,,RT,,,,,,,47543,44001,,,,V,,CONDUIT,_no_Value,NEWCASTLE
8041,NWCS,,,,6530,1.25,1X2,,,,238,BFOV,,,FPA,,,,,,,,,,,60094,m:\rt\nwcs\newcastle.dwg,24533,,,,RT,,,,,,,63438,63439,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8042,NWCS,,,,,1.25,1X3,,,,2296,BFOV,,,FPA,,,,,,,,,,,51273,m:\rt\nwcs\newcastle.dwg,7E+043,,,,RT,40455,,,,,,59980,59981,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8043,NWCS,,,,3400,1.25,1X3,,,,3766,BFOV,,,FPA,,,,,,,,,,,59638,m:\rt\nwcs\newcastle.dwg,B408,,,,RT,,,,,,,63312,63296,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8044,NWCS,,,,3000,1.25,1X4,,,,1338,BFOV,,,FPA,,,,,,,,,,,51227,m:\rt\nwcs\newcastle.dwg,9FCC,,,,RT,40409,,,,,,59987,,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8046,NWCS,,,,6000,1.25,1X2,,,,4084,BFOV,,,FPA,,,,,,,,,,,59839,m:\rt\nwcs\newcastle.dwg,27443,,,,RT,,,,,,,63386,63354,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8047,NWCS,,,,,1.25,1X3,,,,550,BFOV,,,FPA,,,,,,,,,,,70171,M:\RT\NWCS\NEWCASTLE.dwg,E72B0,,,,RT,,,,,,"PL. INSIDE EXIST
4"" DUCT WITH BFO288I '18",44182,43952,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
8049,NWCS,,,,RL1/LC00100,1.25,I1X1,,,,64,UD,,,FPA,,,,,,,,,,,34189,m:\rt\nwcs\newcastle.dwg,57F8,,,,RT,15503,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8050,HLTT,,,,,1.25,1X1,,,,3376,UD,,,FPA,,,,,,,,,,,62350,m:\rt\hltt\hulett.dwg,129C3,,,,RT,3976,,,,,,64100,64102,,,15,,,CONDUIT,_no_Value,HULETT
8051,NWCS,,,,1000,1.25,1X3,,,,1476,BFOV,,,FPA,,,,,,,,,,,52002,m:\rt\nwcs\newcastle.dwg,BC49,,,,RT,,,,,,,60272,60273,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8052,NWCS,,,,6000,1.25,1X2,,,,322,BFOV,,,FPA,,,,,,,,,,,59828,m:\rt\nwcs\newcastle.dwg,268D7,,,,RT,,,,,,,63375,63376,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8054,NWCS,,,,1000,1.25,1X3,,,,1214,BFOV,,,FPA,,,,,,,,,,,52001,m:\rt\nwcs\newcastle.dwg,BC43,,,,RT,,,,,,,60271,60272,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8058,NWCS,,,,1100,1.25,1X1,,,,818,BFOV,,,FPA,,,,,,,,,,,52207,m:\rt\kayc\KAYCEE.dwg,112B71,,,,RT,,,,,,OWNER PLACED,60239,60240,,,,,,CONDUIT,_no_Value,NEWCASTLE
8059,NWCS,,,,1010,1.25,1X1,,,,548,BFOV,,,FPA,,,,,,,,,,,51168,m:\rt\nwcs\newcastle.dwg,9F2D,,,,RT,40350,,,,,,59920,59941,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8061,NWCS,,,,3440,1.25,1X2,,,,2486,BFOV,,,FPA,,,,,,,,,,,59705,m:\rt\nwcs\newcastle.dwg,BF3B,,,,RT,,,,,,,63308,63332,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8062,NWCS,,,,3000,1.25,1X4,,,,150,BFOV,,,FPA,,,,,,,,,,,51228,m:\rt\nwcs\newcastle.dwg,9F05,,,,RT,40410,,,,,EXISTING,,59962,,,,,,CONDUIT,_no_Value,NEWCASTLE
8063,NWCS,,,,,1.25,1X3,,,,480,BFOV,,,FPA,,,,,,,,,,,70166,M:\RT\NWCS\NEWCASTLE.dwg,E7255,,,,RT,,,,,,"PL. INSIDE EXIST
4"" DUCT WITH BFO288I '18",49136,43635,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
8064,NWCS,,,,9100,1.25,1X2,,,,362,BFOV,,,FPA,,,,,,,,,,,51948,m:\rt\nwcs\newcastle.dwg,1CC1E,,,,RT,,,,,,,60225,60226,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8066,NWCS,,,,,,"10""BIP",,,,82,,,,FPA,,,,,,,,,,,35008,m:\rt\nwcs\newcastle.dwg,18556,,,,RT,16345,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8068,NWCS,,,,9600,1.25,1X3,,,,560,BFOV,,,FPA,,,,,,,,,,,59431,m:\rt\nwcs\newcastle.dwg,1329B,,,,RT,,,,,,,63017,56439,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8069,HLTT,,,,HULETT SOUTH,1.25,1X2,,,,74,BFOV,,,FPA,,,,,,,,,,,61210,m:\rt\hltt\hulett.dwg,F07B,,,,RT,,,,,,,63558,39499,,,15,,,CONDUIT,_no_Value,HULETT
8070,OSAG,,,,,,BIP,,,,40,,,,FPA,,,,,,,,,,,36258,m:\rt\osag\osage.dwg,16035,,,,RT,17806,,,,,,,,,,,,,CONDUIT,_no_Value,OSAGE
8071,NWCS,,,,,1.5,I1X1,,,,368,UD,,,FPA,,,,,,,,,,,32458,m:\rt\nwcs\newcastle.dwg,934C,,,,RT,13561,,,,,,,,,,,,,CONDUIT,_no_Value,NEWCASTLE
8073,NWCS,,,,1100,1.25,1X2,,,,1022,BFOV,,,FPA,,,,,,,,,,,52006,m:\rt\nwcs\newcastle.dwg,BD48,,,,RT,,,,,,,60269,60282,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8074,NWCS,,,,1000,1.25,1X2,,,,2018,BFOV,,,FPA,,,,,,,,,,,51131,m:\rt\nwcs\newcastle.dwg,8426,,,,RT,40313,,,,,,59931,59932,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8075,NWCS,,,,3325,1.25,1X2,,,,214,BFOV,,,FPA,,,,,,,,,,,51935,m:\rt\nwcs\newcastle.dwg,1CC23,,,,RT,,,,,,,60212,60213,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8076,NWCS,,,,3200,1.25,1X1,,,,1206,BFOV,,,FPA,,,,,,,,,,,51251,m:\rt\nwcs\newcastle.dwg,9F2B,,,,RT,40433,,,,,,59964,59969,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8077,NWCS,,,,,1.25,1X4,,,,632,BFOV,,,FPA,,,,,,,,,,,70177,M:\RT\NWCS\NEWCASTLE.dwg,E7307,,,,RT,,,,,,,67531,67533,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
8078,NWCS,,,,6000,1.25,1X2,,,,144,BFOV,,,FPA,,,,,,,,,,,59814,m:\rt\nwcs\newcastle.dwg,23702,,,,RT,,,,,,,63361,63362,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8079,NWCS,,,,,0.75,SEB,,,,48,,,,FPA,,,,,,,,,,,66883,M:\RT\NWCS\NEWCASTLE.dwg,347CC,,,,RT,,,,,,"(3/4"")P Duct",60221,,,,2016,,,CONDUIT,_no_Value,NEWCASTLE
8080,NWCS,,,,1000,1.25,1X3,,,,1484,BFOV,,,FPA,,,,,,,,,,,51958,m:\rt\nwcs\newcastle.dwg,265D7,,,,RT,,,,,,,60235,60236,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8081,NWCS,,,,,1.25,1X1,,,,2962,UD,,,FPA,,,,,,,,,,,40961,m:\rt\nwcs\newcastle.dwg,9EE3,,,,RT,29975,,,,,,45374,45370,UD1X1X1.25,PLOW-CON,2,,,CONDUIT,_no_Value,NEWCASTLE
8082,NWCS,,,,3400,1.25,1X3,,,,2208,BFOV,,,FPA,,,,,,,,,,,59631,m:\rt\nwcs\newcastle.dwg,B411,,,,RT,,,,,,,63295,63306,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8083,NWCS,,,,9040,1.25,1X2,,,,88,BFOV,,,FPA,,,,,,,,,,,51978,m:\rt\nwcs\newcastle.dwg,281C8,,,,RT,,,,,,,60279,60249,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8084,NWCS,,,,1020,1.25,1X1,,,,1590,BFOV,,,FPA,,,,,,,,,,,59504,m:\rt\nwcs\newcastle.dwg,26898,,,,RT,,,,,,,63227,63246,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8086,NWCS,,,,,1.25,1X4,,,,1198,BFOV,,,FPA,,,,,,,,,,,70176,M:\RT\NWCS\NEWCASTLE.dwg,E72E8,,,,RT,,,,,,,43940,67531,,,2018,,,CONDUIT,_no_Value,NEWCASTLE
8087,NWCS,,,,,1.25,1X3,,,,96,BFOV,,,FPA,,,,,,,,,,,59540,m:\rt\nwcs\newcastle.dwg,11DA2,,,,RT,,,,,,,63256,43635,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8089,NWCS,,,,9250,1.25,1X2,,,,238,BFOV,,,FPA,,,,,,,,,,,51976,m:\rt\nwcs\newcastle.dwg,26567,,,,RT,,,,,,,60246,60247,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8090,NWCS,,,,9000,1.25,1X3,,,,388,BFOV,,,FPA,,,,,,,,,,,51900,m:\rt\nwcs\newcastle.dwg,23558,,,,RT,,,,,,,60303,60304,,,,,,CONDUIT,_no_Value,NEWCASTLE
8091,NWCS,,,,6300,1.25,1X2,,,,308,BFOV,,,FPA,,,,,,,,,,,59972,m:\rt\nwcs\newcastle.dwg,236C8,,,,RT,,,,,,,63411,63412,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8092,NWCS,,,,3000,1.25,1X3,,,,324,BFOV,,,FPA,,,,,,,,,,,51922,m:\rt\nwcs\newcastle.dwg,24419,,,,RT,,,,,,,60197,60200,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8094,NWCS,,,,3000,1.25,1X2,,,,1036,BFOV,,,FPA,,,,,,,,,,,51235,m:\rt\nwcs\newcastle.dwg,C4EC,,,,RT,40417,,,,,,59967,59968,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8095,NWCS,,,,9150,.75,1X1,,,,66,BFOV,,,FPA,,,,,,,,,,,52176,m:\rt\kayc\KAYCEE.dwg,11DCCD,,,,RT,,,,,,,,,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8096,MDWS,,,,,,"11/2""BIP",,,,30,,,,FPA,,,,,,,,,,,40112,,,,,,RT,29064,,,,,,,,,,,,,CONDUIT,_no_Value,MIDWEST
8099,NWCS,,,,6530,1.25,1X2,,,,190,BFOV,,,FPA,,,,,,,,,,,60088,m:\rt\nwcs\newcastle.dwg,23628,,,,RT,,,,,,,63418,63433,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8100,NWCS,,,,3400,1.25,1X3,,,,852,BFOV,,,FPA,,,,,,,,,,,59641,m:\rt\nwcs\newcastle.dwg,AC9A,,,,RT,,,,,,,63314,63315,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8101,NWCS,,,,1000,1.25,1X2,,,,3204,BFOV,,,FPA,,,,,,,,,,,59485,m:\rt\nwcs\newcastle.dwg,26884,,,,RT,,,,,,,63226,63227,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8102,MDWS,,,,RL41/LC04100,,"2""BIP",,,,54,,,,FPA,,,,,,,,,,,38635,,,,,,RT,27458,,,,,,,,,,,,,CONDUIT,_no_Value,MIDWEST
8103,NWCS,,,,9020,1.25,1X2,,,,432,BFOV,,,FPA,,,,,,,,,,,51965,m:\rt\nwcs\newcastle.dwg,281F8,,,,RT,,,,,,,60277,60241,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8107,NWCS,,,,1000,1.25,1X2,,,,3416,BFOV,,,FPA,,,,,,,,,,,59488,m:\rt\nwcs\newcastle.dwg,BEE0,,,,RT,,,,,,,63229,63230,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8108,NWCS,,,,6100,1.25,1X2,,,,148,BFOV,,,FPA,,,,,,,,,,,59912,m:\rt\nwcs\newcastle.dwg,2365E,,,,RT,,,,,,,63390,63391,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8109,NWCS,,,,6000,1.25,1X2,,,,584,BFOV,,,FPA,,,,,,,,,,,59827,m:\rt\nwcs\newcastle.dwg,268EA,,,,RT,,,,,,,63374,63375,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8112,NWCS,,,,6540,1.25,1X2,,,,154,BFOV,,,FPA,,,,,,,,,,,60130,m:\rt\nwcs\newcastle.dwg,2452F,,,,RT,,,,,,,63446,63447,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8113,NWCS,,,,9100,1.25,1X2,,,,630,BFOV,,,FPA,,,,,,,,,,,51989,m:\rt\nwcs\newcastle.dwg,26645,,,,RT,,,,,,,60258,60260,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8117,MDWS,,,,RL41A1/LC04105,,BIP,,,,30,,,,FPA,,,,,,,,,,,38409,,,,,,RT,27230,,,,,,,,,,,,,CONDUIT,_no_Value,MIDWEST
8118,NWCS,,,,1000,1.25,1X2,,,,3122,BFOV,,,FPA,,,,,,,,,,,59484,m:\rt\nwcs\newcastle.dwg,26883,,,,RT,,,,,,,60205,63226,,,15,,,CONDUIT,_no_Value,NEWCASTLE
8119,NWCS,,,,9150,1.25,1X2,,,,488,BFOV,,,FPA,,,,,,,,,,,51991,m:\rt\nwcs\newcastle.dwg,265A4,,,,RT,,,,,,,60261,60262,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8121,NWCS,,,,3000,1.25,1X2,,,,200,BFOV,,,FPA,,,,,,,,,,,51234,m:\rt\nwcs\newcastle.dwg,C4EB,,,,RT,40416,,,,,,59966,59967,,,12,,,CONDUIT,_no_Value,NEWCASTLE
8125,NWCS,,,,,4,1,,,,30,,,,FPA,,,,,,,,,,,33959,m:\rt\nwcs\newcastle.dwg,1698D,,,,RT,15247,,,,,,,,,,,,DUCT,CONDUIT,_no_Value,NEWCASTLE
